valid_post_set,post_text_proportion,avg_post_word_count,prop_posts_with_date,dates_per_post,prop_posts_with_post_term,post_terms_per_post,avg_sent_length,cv_post_word_count,avg_post_similarity,lexical_diversity,words_per_line,mean_element_count,post_count
0,0.03,5.17,0.0,0.0,0.0,0.0,5.17,0.65,0.53,0.4,0.47,11.75,12
1,0.55,6.8,0.0,0.0,0.0,0.0,6.8,0.34,0.47,0.76,0.45,15.2,15
0,0.28,2.08,0.0,0.0,0.0,0.0,2.08,0.72,0.2,0.9,2.08,4.92,25
1,0.38,23.42,0.25,0.25,0.25,0.25,19.38,1.83,0.3,0.36,1.2,19.67,24
0,0.04,1.56,0.0,0.0,0.0,0.0,1.56,0.48,0.23,0.92,1.56,3.94,34
1,0.71,13.8,0.04,0.04,0.04,0.04,10.45,1.42,0.28,0.62,1.53,8.64,25
1,0.12,16.62,0.0,0.0,0.0,0.0,13.3,0.34,0.26,0.68,16.62,9.88,8
1,0.89,32.82,0.0,0.0,0.0,0.0,24.84,0.29,0.16,0.52,3.26,11.04,28
0,0.1,20.0,0.2,0.2,0.2,0.2,16.67,1.02,0.28,0.59,1.54,42.0,5
1,0.76,14.11,0.06,0.06,0.06,0.06,14.11,0.35,0.3,0.78,1.31,8.67,18
1,0.73,34.0,0.43,0.48,0.43,0.48,19.07,0.76,0.4,0.4,0.72,35.43,23
0,0.11,1.43,0.0,0.0,0.0,0.0,1.43,1.37,0.24,0.36,1.43,5.22,80
1,0.58,49.04,0.67,0.76,0.67,0.76,36.95,0.52,0.24,0.34,0.84,46.04,55
0,0.06,1.02,0.0,0.0,0.0,0.0,1.02,0.2,0.24,0.06,1.02,5.32,252
1,0.45,18.79,1.0,1.12,1.0,1.12,18.04,0.59,0.53,0.53,0.7,23.46,24
1,0.51,9.89,0.63,0.65,0.63,0.65,9.29,0.54,0.28,0.48,9.89,17.43,46
0,0.11,3.0,0.85,0.85,0.85,0.85,3.0,0.0,0.69,0.1,3.0,4.82,34
1,0.16,18.3,1.0,1.1,1.0,1.1,16.64,0.61,0.35,0.65,1.27,17.5,10
0,0.1,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.94,0.07,4.0,4.14,29
1,0.68,32.13,0.48,0.48,0.48,0.48,15.08,0.3,0.26,0.37,1.35,14.52,23
1,0.8,85.5,1.0,2.2,1.0,2.2,25.15,0.07,0.14,0.47,6.58,39.6,10
0,0.04,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.65,0.07,2.0,3.0,20
1,0.79,29.91,0.97,1.03,0.97,1.03,23.27,0.67,0.36,0.45,0.71,32.03,35
0,0.07,1.05,0.0,0.0,0.0,0.0,1.05,0.32,0.25,0.13,1.05,5.3,88
1,0.75,17.04,0.32,0.33,0.32,0.33,16.37,0.95,0.47,0.37,0.73,18.19,97
1,0.49,10.1,0.33,0.39,0.33,0.39,12.67,0.92,0.33,0.49,0.64,12.74,69
0,0.06,2.05,0.0,0.0,0.0,0.0,2.05,0.57,0.24,0.73,2.05,4.95,40
1,0.59,10.76,0.07,0.09,0.07,0.09,14.0,1.08,0.32,0.55,0.68,12.21,82
0,0.07,1.88,0.0,0.0,0.0,0.0,1.85,0.67,0.25,0.64,1.88,4.58,59
1,0.54,19.94,0.25,0.28,0.25,0.28,18.76,0.5,0.4,0.56,1.28,14.12,32
1,0.47,32.17,0.39,0.39,0.39,0.39,25.17,0.43,0.23,0.56,0.96,25.17,18
0,0.03,1.18,0.0,0.0,0.0,0.0,1.18,0.49,0.24,0.33,1.18,5.61,33
1,0.5,13.51,0.51,0.51,0.51,0.51,12.85,1.21,0.51,0.56,0.72,15.13,39
0,0.11,1.55,0.0,0.0,0.0,0.0,1.55,0.45,0.23,0.69,1.55,4.55,75
1,0.75,19.05,0.43,0.43,0.43,0.43,17.64,0.94,0.45,0.42,0.75,17.77,100
1,0.89,44.22,1.0,1.16,1.0,1.16,39.23,0.38,0.39,0.32,0.67,52.51,55
0,0.1,1.01,0.0,0.0,0.0,0.0,1.01,0.19,0.27,0.04,1.01,5.34,269
1,0.51,27.92,0.94,1.1,0.94,1.1,21.67,0.71,0.35,0.43,1.03,23.48,52
0,0.09,1.89,0.0,0.0,0.0,0.0,1.89,0.44,0.21,0.68,1.89,4.82,142
1,0.57,25.93,0.07,0.29,0.07,0.29,15.78,1.0,0.27,0.61,1.68,12.07,14
1,0.4,18.33,0.58,0.58,0.58,0.58,14.67,0.95,0.47,0.64,1.09,14.67,12
1,0.71,43.04,0.09,0.09,0.09,0.09,36.67,0.44,0.21,0.45,1.65,19.96,23
0,0.08,3.11,0.0,0.0,0.0,0.0,3.11,0.73,0.22,0.58,3.11,5.03,37
1,0.38,14.86,0.24,0.24,0.24,0.24,13.0,0.19,0.49,0.46,0.99,14.48,21
0,0.58,10.67,0.22,0.44,0.22,0.44,9.6,0.41,0.47,0.44,1.13,9.36,45
1,0.79,23.06,0.12,0.19,0.12,0.19,13.67,1.79,0.17,0.66,9.22,8.44,16
0,0.06,1.47,0.0,0.0,0.0,0.0,1.47,0.57,0.19,0.96,1.47,4.89,19
1,0.69,57.69,1.0,2.0,1.0,2.0,22.06,0.44,0.11,0.54,35.71,27.69,13
0,0.26,2.32,0.0,0.0,0.0,0.0,2.32,0.54,0.24,0.34,2.32,5.85,122
1,0.91,50.64,1.0,1.0,1.0,1.0,22.28,0.04,0.16,0.48,2.84,27.36,11
1,0.52,23.21,0.74,0.84,0.74,0.84,19.17,0.64,0.43,0.52,1.27,14.53,19
0,0.05,1.15,0.0,0.0,0.0,0.0,1.15,0.31,0.26,0.7,1.15,4.95,40
1,1.83,63.51,0.4,1.67,0.4,1.67,24.38,1.12,0.08,0.27,5.68,29.84,43
1,0.93,50.69,0.85,1.21,0.85,1.21,31.89,0.37,0.17,0.4,1.48,31.13,39
1,0.22,25.71,0.14,0.29,0.14,0.29,20.0,0.73,0.37,0.65,1.26,18.71,7
1,0.92,53.84,1.0,2.84,1.0,2.84,35.28,0.3,0.12,0.58,53.84,90.37,19
0,0.06,1.26,0.0,0.0,0.0,0.0,1.26,0.35,0.24,0.25,1.26,7.11,57
1,0.49,40.62,0.0,0.0,0.0,0.0,36.11,0.35,0.11,0.6,5.8,13.0,8
0,0.04,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.41,0.42,2.0,5.17,12
1,0.42,15.07,0.21,0.21,0.21,0.21,14.72,0.5,0.32,0.52,1.73,7.54,85
0,0.03,1.66,0.0,0.0,0.0,0.0,1.66,0.44,0.21,0.81,1.66,4.0,62
1,0.47,20.46,1.0,1.0,1.0,1.0,18.48,0.47,0.37,0.35,1.39,17.71,28
0,0.08,1.7,0.0,0.0,0.0,0.0,1.7,0.53,0.39,0.86,1.7,3.64,56
1,0.65,29.04,0.69,0.77,0.69,0.77,22.21,0.82,0.37,0.53,1.13,20.35,26
0,0.05,1.38,0.0,0.0,0.0,0.0,1.38,0.57,0.26,0.65,1.38,4.97,39
1,0.11,7.4,0.0,0.0,0.0,0.0,7.4,0.31,0.68,0.89,0.57,11.0,5
1,0.31,85.8,1.0,1.0,1.0,1.0,26.81,0.41,0.13,0.55,4.09,17.0,5
0,0.1,4.37,0.5,0.5,0.5,0.5,4.37,0.41,0.37,0.25,4.37,3.97,30
1,1.87,78.69,0.24,1.0,0.24,1.0,26.02,1.79,0.09,0.25,7.31,21.17,42
1,0.57,12.41,0.54,0.6,0.54,0.6,10.58,1.59,0.57,0.47,0.63,18.47,81
1,0.42,11.56,0.04,0.07,0.04,0.07,10.4,0.89,0.22,0.78,2.89,5.56,27
1,0.7,27.69,0.74,1.11,0.74,1.11,24.23,0.64,0.38,0.41,1.19,19.6,35
0,0.06,1.82,0.0,0.0,0.0,0.0,1.82,0.43,0.26,0.7,1.82,5.0,44
1,0.58,15.1,0.08,0.08,0.08,0.08,15.8,0.94,0.28,0.48,0.85,14.61,90
0,0.36,20.4,0.05,0.05,0.05,0.05,13.39,1.42,0.3,0.45,1.26,11.17,42
1,0.8,13.7,0.39,0.4,0.39,0.4,13.33,0.53,0.24,0.46,1.28,8.6,146
0,0.09,4.0,0.94,0.94,0.94,0.94,4.0,0.0,0.89,0.24,1.52,4.91,54
1,0.66,20.25,0.46,0.46,0.46,0.46,18.23,0.8,0.38,0.5,0.8,20.1,63
1,0.73,16.03,0.24,0.27,0.24,0.27,14.23,1.02,0.49,0.53,0.68,17.4,63
1,0.91,39.53,0.68,0.96,0.68,0.96,31.49,0.39,0.17,0.38,3.21,10.28,47
0,0.91,154.83,0.92,3.5,0.92,3.5,31.49,0.48,0.05,0.38,3.06,38.75,12
1,0.87,30.92,0.08,0.09,0.08,0.09,20.99,0.67,0.29,0.47,1.27,18.3,74
0,0.07,1.75,0.0,0.0,0.0,0.0,1.75,0.48,0.22,0.72,1.75,4.8,102
1,0.66,10.92,0.04,0.04,0.04,0.04,8.45,1.35,0.28,0.71,1.26,7.83,24
0,0.31,4.88,0.04,0.04,0.04,0.04,4.88,0.49,0.26,0.89,1.67,5.6,25
1,0.46,18.11,0.96,1.07,0.96,1.07,18.11,0.43,0.47,0.57,0.66,23.75,28
0,0.08,1.76,0.0,0.0,0.0,0.0,1.76,0.56,0.24,0.71,1.76,4.69,51
1,0.72,24.23,0.58,0.69,0.58,0.69,23.96,0.92,0.23,0.36,1.06,19.31,88
1,0.21,18.35,0.54,0.59,0.54,0.59,21.22,0.84,0.28,0.42,0.84,19.7,37
0,0.17,10.34,0.19,0.19,0.19,0.19,9.13,0.63,0.5,0.68,1.24,5.47,53
1,1.83,56.85,0.26,1.09,0.26,1.09,27.53,1.51,0.08,0.29,5.62,19.54,46
1,0.59,20.84,0.92,0.96,0.92,0.96,19.52,0.31,0.39,0.3,0.51,32.49,133
0,0.12,2.04,0.0,0.0,0.0,0.0,2.04,1.65,0.23,0.42,2.04,5.91,270
1,0.76,25.33,1.0,1.12,1.0,1.12,20.46,0.82,0.45,0.41,0.92,24.79,42
0,0.07,1.82,0.0,0.0,0.0,0.0,1.82,0.47,0.23,0.65,1.82,4.75,55
1,0.35,18.53,1.0,1.12,1.0,1.12,15.75,0.38,0.5,0.51,0.66,24.82,17
0,0.08,1.78,0.0,0.0,0.0,0.0,1.78,0.46,0.24,0.63,1.78,4.95,41
1,0.87,30.1,0.1,0.1,0.1,0.1,21.81,0.72,0.3,0.45,1.23,17.48,71
0,0.06,1.73,0.0,0.0,0.0,0.0,1.73,0.5,0.22,0.76,1.73,4.79,90
1,0.58,21.52,0.09,0.17,0.09,0.17,20.62,1.86,0.33,0.43,1.04,20.26,23
0,0.18,2.43,0.0,0.0,0.0,0.0,2.39,0.7,0.22,0.8,2.43,3.95,63
1,0.68,15.82,0.11,0.13,0.11,0.13,14.66,0.89,0.45,0.47,0.91,12.61,76
1,0.71,13.19,0.12,0.15,0.12,0.15,11.06,1.34,0.27,0.69,1.48,8.08,26
1,0.61,13.33,0.01,0.01,0.01,0.01,11.92,0.84,0.5,0.43,0.7,14.61,93
1,0.85,35.61,0.28,0.54,0.28,0.54,23.62,0.89,0.27,0.43,1.4,19.48,67
0,0.09,1.72,0.0,0.0,0.0,0.0,1.72,0.57,0.22,0.7,1.72,4.77,140
1,0.61,14.63,0.23,0.29,0.23,0.29,14.09,0.69,0.37,0.58,0.75,15.92,52
0,0.02,1.61,0.0,0.0,0.0,0.0,1.61,0.43,0.24,1.0,1.61,9.94,18
1,0.62,41.35,0.92,1.16,0.92,1.16,30.0,0.39,0.18,0.44,1.87,18.62,37
0,0.07,2.26,0.0,0.0,0.0,0.0,2.26,0.58,0.21,0.51,2.26,4.24,82
1,0.69,14.88,0.07,0.07,0.07,0.07,13.13,0.31,0.26,0.51,14.88,7.0,60
1,0.68,13.18,0.0,0.0,0.0,0.0,11.79,0.33,0.25,0.51,2.01,9.0,51
1,0.15,22.75,0.17,0.17,0.17,0.17,22.75,0.75,0.18,0.65,3.07,9.75,12
1,0.94,48.67,1.0,1.0,1.0,1.0,22.12,0.36,0.19,0.49,1.24,39.13,15
0,0.09,2.76,0.6,0.6,0.6,0.6,2.76,0.58,0.4,0.35,1.97,6.92,25
1,0.48,11.91,0.38,0.48,0.38,0.48,12.56,0.92,0.33,0.53,0.71,13.84,58
0,0.06,2.14,0.0,0.0,0.0,0.0,2.14,0.57,0.23,0.71,2.14,4.93,42
1,0.48,16.67,0.97,1.1,0.97,1.1,15.15,0.59,0.52,0.51,0.64,22.23,30
0,0.06,1.52,0.0,0.0,0.0,0.0,1.52,0.46,0.24,0.63,1.52,4.89,44
1,0.35,28.53,0.0,0.0,0.0,0.0,23.1,1.76,0.3,0.39,1.22,22.29,17
0,0.07,1.94,0.0,0.0,0.0,0.0,1.94,0.49,0.23,0.82,1.94,3.9,51
1,0.25,16.1,1.0,1.0,1.0,1.0,16.1,0.33,0.69,0.54,2.68,3.0,10
0,0.12,4.0,0.5,0.5,0.5,0.5,4.0,0.77,0.46,0.17,4.0,7.15,20
1,0.57,8.46,0.08,0.08,0.08,0.08,8.18,1.14,0.58,0.72,0.5,12.98,59
0,0.11,1.88,0.0,0.0,0.0,0.0,1.88,0.48,0.25,0.7,1.88,4.78,49
1,0.77,42.2,1.0,1.0,1.0,1.0,30.14,0.05,0.06,0.66,42.2,56.0,5
0,0.23,6.4,0.1,0.1,0.1,0.1,5.82,1.0,0.14,0.94,6.4,6.5,10
1,0.41,24.07,0.13,0.13,0.13,0.13,19.0,0.65,0.14,0.7,4.46,6.67,15
0,0.1,7.73,0.0,0.0,0.0,0.0,7.73,0.72,0.29,0.6,1.21,11.73,11
1,0.61,14.69,0.29,0.34,0.29,0.34,12.65,0.83,0.48,0.41,0.73,14.16,68
1,0.55,12.8,0.27,0.27,0.27,0.27,12.6,0.74,0.51,0.45,0.63,13.44,64
1,0.59,28.03,0.84,1.38,0.84,1.38,24.92,0.47,0.34,0.4,0.93,24.75,32
1,0.65,24.81,0.18,0.22,0.18,0.22,19.35,0.54,0.17,0.37,0.97,19.98,124
1,0.4,16.38,1.0,1.12,1.0,1.12,15.12,0.53,0.5,0.58,0.69,21.46,24
0,0.07,1.61,0.0,0.0,0.0,0.0,1.61,0.46,0.24,0.58,1.61,4.9,41
1,0.75,35.07,1.0,1.1,1.0,1.1,24.47,0.18,0.23,0.48,1.75,16.2,30
0,0.09,3.53,0.88,0.88,0.88,0.88,3.53,0.19,0.46,0.2,1.28,5.79,34
1,0.64,15.25,0.88,0.95,0.88,0.95,14.48,0.32,0.55,0.46,0.54,24.09,57
1,0.53,16.19,0.19,0.19,0.19,0.19,14.17,0.88,0.44,0.58,0.97,12.67,42
0,0.1,1.63,0.0,0.0,0.0,0.0,1.63,0.51,0.23,0.72,1.63,4.58,81
1,0.87,29.13,0.01,0.01,0.01,0.01,20.48,0.65,0.31,0.47,1.19,18.75,71
0,0.08,1.9,0.0,0.0,0.0,0.0,1.9,0.53,0.22,0.66,1.9,4.81,101
1,0.89,88.58,0.83,1.5,0.83,1.5,18.65,0.46,0.16,0.44,9.49,31.5,12
0,0.16,8.64,0.45,0.73,0.45,0.73,8.64,0.47,0.37,0.26,5.94,9.68,22
1,0.9,19.1,0.1,0.1,0.1,0.1,17.43,0.39,0.23,0.55,19.1,13.12,73
1,0.78,28.51,0.26,0.28,0.26,0.28,23.9,0.66,0.32,0.45,1.05,19.81,57
1,0.56,17.19,0.84,1.0,0.84,1.0,15.68,0.6,0.47,0.53,0.66,21.13,31
1,0.59,17.9,0.06,0.09,0.06,0.09,16.89,0.83,0.38,0.46,0.93,14.03,67
0,0.04,2.02,0.0,0.0,0.0,0.0,2.02,0.57,0.24,0.74,2.02,4.93,42
1,0.97,22.92,0.0,0.0,0.0,0.0,21.29,2.38,0.28,0.39,0.94,23.54,26
0,0.1,1.8,0.0,0.0,0.0,0.0,1.8,0.46,0.22,0.86,1.8,4.0,35
1,0.82,54.5,0.95,1.25,0.95,1.25,22.71,0.81,0.26,0.46,2.82,19.6,20
0,0.1,4.62,0.66,0.86,0.66,0.86,4.62,0.59,0.45,0.16,1.72,4.55,29
1,0.66,22.19,0.47,0.53,0.47,0.53,18.16,0.67,0.38,0.48,0.81,23.25,36
1,0.64,19.17,0.39,0.52,0.39,0.52,15.21,0.81,0.19,0.48,3.9,6.13,23
0,0.05,5.29,0.0,0.0,0.0,0.0,5.29,0.62,0.32,0.59,1.06,8.86,7
1,0.67,18.09,0.09,0.09,0.09,0.09,15.51,0.99,0.47,0.5,0.8,15.99,78
0,0.09,1.68,0.0,0.0,0.0,0.0,1.68,0.55,0.22,0.73,1.68,4.46,117
1,0.42,16.23,0.21,0.21,0.21,0.21,13.76,0.72,0.43,0.54,0.52,24.64,39
1,0.59,22.21,0.04,0.04,0.04,0.04,21.32,0.34,0.39,0.52,1.41,14.67,24
1,0.69,8.76,0.43,0.47,0.43,0.47,17.15,1.93,0.39,0.39,0.66,11.6,184
0,0.08,1.97,0.02,0.02,0.02,0.02,1.95,0.54,0.2,0.66,1.97,4.37,93
1,0.88,30.27,0.2,0.2,0.2,0.2,22.93,0.78,0.32,0.45,1.25,18.11,75
0,0.05,1.52,0.0,0.0,0.0,0.0,1.52,0.51,0.22,0.8,1.52,4.81,90
1,0.5,13.18,0.32,0.32,0.32,0.32,23.06,1.47,0.32,0.54,0.99,11.02,56
0,0.11,1.92,0.0,0.0,0.0,0.0,1.89,0.57,0.21,0.71,1.92,4.46,84
1,0.5,9.0,0.0,0.0,0.0,0.0,9.0,0.29,0.28,0.67,9.0,21.75,8
0,2.96,15.21,0.21,0.39,0.21,0.39,14.2,1.91,0.15,0.29,5.68,55.18,28
1,0.71,26.17,0.51,0.8,0.51,0.8,22.34,0.59,0.32,0.53,1.3,15.86,35
0,0.03,1.25,0.0,0.0,0.0,0.0,1.25,0.41,0.25,0.7,1.25,4.94,32
1,0.85,16.28,0.03,0.03,0.03,0.03,15.82,0.53,0.29,0.56,0.89,13.27,103
1,0.15,12.0,0.0,0.0,0.0,0.0,11.52,0.53,0.25,0.67,12.0,19.96,24
1,0.59,15.76,0.47,0.47,0.47,0.47,24.36,1.25,0.32,0.51,0.63,20.41,34
0,0.07,1.15,0.0,0.0,0.0,0.0,1.15,0.49,0.24,0.29,1.15,5.24,55
1,0.68,16.94,0.35,0.35,0.35,0.35,15.37,0.98,0.42,0.49,0.63,18.82,49
1,0.48,20.16,0.52,0.68,0.52,0.68,18.0,0.89,0.4,0.53,0.69,23.6,25
1,0.83,54.0,0.81,0.88,0.81,0.88,21.94,0.4,0.13,0.45,1.57,27.96,26
0,0.03,2.0,0.0,0.0,0.0,0.0,2.0,0.15,0.78,0.17,2.0,3.0,23
1,0.55,39.5,1.0,1.5,1.0,1.5,30.38,0.28,0.4,0.46,2.67,19.6,10
0,0.18,6.5,1.0,1.5,1.0,1.5,6.5,0.28,0.7,0.12,6.5,4.9,20
1,0.45,23.29,1.0,1.07,1.0,1.07,20.38,0.35,0.36,0.56,0.96,18.57,14
0,0.07,1.45,0.0,0.0,0.0,0.0,1.45,0.49,0.26,0.67,1.45,5.0,33
1,0.58,11.38,0.19,0.19,0.19,0.19,12.71,0.92,0.4,0.67,0.8,11.2,86
0,0.11,1.86,0.0,0.0,0.0,0.0,1.86,0.56,0.23,0.76,1.86,4.51,101
1,0.69,14.68,0.42,0.44,0.42,0.44,14.68,1.12,0.44,0.44,0.7,17.81,81
0,0.05,2.05,0.0,0.0,0.0,0.0,2.05,0.57,0.23,0.75,2.05,5.07,41
1,0.54,14.03,0.05,0.05,0.05,0.05,12.36,0.84,0.29,0.54,0.56,13.9,59
0,0.11,1.76,0.01,0.01,0.01,0.01,1.76,0.67,0.22,0.79,1.76,4.78,99
1,0.16,8.0,1.0,1.0,1.0,1.0,8.0,0.0,0.97,0.28,0.27,24.8,5
0,0.15,3.27,0.45,0.45,0.45,0.45,3.27,0.31,0.27,0.42,0.45,8.36,11
1,0.52,29.2,0.27,0.33,0.27,0.33,19.91,0.51,0.15,0.63,5.34,6.47,15
0,0.08,6.09,0.0,0.0,0.0,0.0,6.09,0.28,0.34,0.45,1.16,9.55,11
1,0.46,13.03,1.0,1.03,1.0,1.03,11.91,0.58,0.61,0.53,0.51,21.84,32
1,0.49,18.28,0.84,0.84,0.84,0.84,17.58,0.99,0.47,0.51,0.56,24.92,25
1,0.74,13.18,0.18,0.18,0.18,0.18,13.18,0.42,0.33,0.63,13.18,28.32,28
1,0.95,34.42,0.08,0.21,0.08,0.21,24.29,2.76,0.43,0.37,1.16,25.62,24
0,0.04,1.19,0.0,0.0,0.0,0.0,1.19,0.48,0.21,0.35,1.07,5.42,26
1,0.48,75.36,1.0,1.18,1.0,1.18,51.81,0.6,0.1,0.5,7.54,11.09,11
1,0.96,25.13,0.0,0.0,0.0,0.0,24.2,3.84,0.23,0.41,2.2,9.29,52
1,0.89,23.02,0.98,1.54,0.98,1.54,23.02,0.48,0.36,0.37,23.02,16.46,41
0,0.15,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.82,0.12,4.0,3.1,40
1,0.58,32.75,1.0,1.06,1.0,1.06,20.96,0.66,0.35,0.55,1.19,25.31,16
0,0.09,1.63,0.0,0.0,0.0,0.0,1.63,0.59,0.19,0.77,1.63,4.59,51
1,0.79,20.28,0.11,0.11,0.11,0.11,16.5,0.31,0.35,0.43,0.99,20.9,83
0,0.03,1.18,0.18,0.18,0.18,0.18,1.18,0.33,0.59,0.36,0.39,3.58,50
1,1.87,104.73,0.43,8.12,0.43,8.12,36.92,1.79,0.07,0.21,5.4,34.94,49
1,0.74,15.49,0.86,0.95,0.86,0.95,15.77,0.65,0.35,0.31,0.67,18.54,112
0,0.16,3.97,0.97,0.97,0.97,0.97,3.97,0.42,0.54,0.1,0.88,5.84,94
1,0.66,36.44,0.78,0.78,0.78,0.78,26.59,0.31,0.18,0.47,4.58,13.89,27
0,0.14,10.14,1.0,1.0,1.0,1.0,10.14,0.26,0.69,0.21,10.14,10.0,21
1,0.6,27.03,0.67,0.74,0.67,0.74,19.89,0.76,0.25,0.48,1.22,17.36,39
1,0.29,19.71,0.57,0.57,0.57,0.57,21.23,0.51,0.36,0.5,1.6,16.93,14
0,0.07,3.47,0.0,0.0,0.0,0.0,3.47,0.4,0.23,0.83,3.47,5.0,19
1,0.22,10.11,0.11,0.11,0.11,0.11,9.1,1.74,0.59,0.68,0.88,7.44,9
0,0.25,1.96,0.0,0.0,0.0,0.0,1.96,0.49,0.23,0.71,1.96,4.04,53
1,0.41,45.5,1.0,1.1,1.0,1.1,41.36,0.06,0.16,0.55,2.17,20.9,10
0,0.06,1.57,0.0,0.0,0.0,0.0,1.57,0.43,0.33,0.18,1.57,3.5,42
1,0.54,25.59,0.72,0.86,0.72,0.86,17.43,1.12,0.24,0.41,1.04,21.71,79
0,0.33,14.94,0.08,0.08,0.08,0.08,13.63,1.25,0.39,0.35,1.14,8.51,83
1,0.32,8.94,0.17,0.17,0.17,0.17,8.94,0.3,0.61,0.75,0.42,16.33,18
0,0.07,1.76,0.0,0.0,0.0,0.0,1.76,0.51,0.24,0.92,1.76,6.57,21
1,0.39,12.15,0.06,0.06,0.06,0.06,10.9,0.79,0.47,0.46,0.58,14.96,52
0,0.06,1.68,0.0,0.0,0.0,0.0,1.68,0.41,0.24,0.56,1.68,4.54,59
1,0.74,20.41,0.05,0.05,0.05,0.05,14.48,1.01,0.2,0.65,2.2,8.5,22
1,0.61,17.2,0.09,0.09,0.09,0.09,13.59,0.75,0.44,0.3,0.76,16.88,94
1,0.14,13.56,0.44,0.56,0.44,0.56,13.56,0.43,0.39,0.39,2.22,5.0,9
0,0.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96,0.17,0.2,3.97,36
1,0.69,13.01,0.53,0.55,0.53,0.55,12.21,1.02,0.51,0.34,0.57,18.04,138
1,0.72,54.27,1.0,1.91,1.0,1.91,33.17,0.28,0.09,0.5,2.35,23.0,11
0,0.05,1.18,0.0,0.0,0.0,0.0,1.18,0.44,0.25,0.45,1.18,3.15,34
1,0.38,38.6,1.0,1.2,1.0,1.2,35.09,0.07,0.15,0.58,38.6,17.2,10
0,0.36,20.22,0.11,0.11,0.11,0.11,14.0,0.69,0.2,0.33,2.19,17.39,18
1,0.55,13.5,0.74,0.79,0.74,0.79,14.54,1.16,0.33,0.55,0.75,14.95,42
0,0.08,1.47,0.0,0.0,0.0,0.0,1.47,0.53,0.24,0.79,1.47,4.96,53
1,0.67,261.9,1.0,1.8,1.0,1.8,26.72,0.37,0.08,0.38,10.23,36.9,10
0,0.19,2.17,0.0,0.0,0.0,0.0,2.17,0.57,0.18,0.77,2.17,3.0,344
1,0.91,66.1,0.71,0.77,0.71,0.77,27.59,0.26,0.11,0.42,2.78,20.54,48
1,0.44,9.84,0.23,0.27,0.23,0.27,20.95,1.81,0.42,0.51,1.01,8.72,83
0,0.06,1.66,0.0,0.0,0.0,0.0,1.66,0.45,0.21,0.84,1.66,4.56,71
1,0.51,23.0,0.27,0.32,0.27,0.32,16.32,0.9,0.33,0.6,0.97,18.23,22
0,0.08,1.48,0.0,0.0,0.0,0.0,1.48,0.49,0.25,0.64,1.48,4.8,54
1,0.59,13.71,0.43,0.43,0.43,0.43,11.71,0.59,0.36,0.56,0.6,19.03,35
0,0.03,1.6,0.0,0.0,0.0,0.0,1.6,0.46,0.27,0.79,1.6,5.6,15
1,0.77,49.36,0.91,1.18,0.91,1.18,22.62,0.28,0.17,0.52,2.23,21.82,11
0,0.05,1.2,0.0,0.0,0.0,0.0,1.2,0.46,0.26,0.47,1.2,3.13,30
1,0.4,19.75,0.3,0.35,0.3,0.35,19.75,0.49,0.43,0.65,0.85,18.4,20
0,0.07,1.57,0.0,0.0,0.0,0.0,1.57,0.5,0.24,0.64,1.57,4.84,44
1,0.61,34.38,0.5,0.55,0.5,0.55,24.12,0.6,0.29,0.48,1.13,26.65,40
1,0.67,27.12,0.36,0.45,0.36,0.45,23.24,0.57,0.33,0.5,0.92,23.81,42
1,0.43,11.58,0.33,0.46,0.33,0.46,10.9,0.6,0.53,0.63,0.58,15.33,48
1,0.23,12.61,0.32,0.32,0.32,0.32,11.5,1.13,0.5,0.61,0.65,17.16,31
0,0.23,4.57,0.0,0.0,0.0,0.0,4.57,0.16,0.39,0.16,4.57,4.74,84
1,0.63,14.42,0.39,0.54,0.39,0.54,14.23,0.87,0.49,0.44,0.69,15.82,74
1,0.73,19.32,0.44,0.49,0.44,0.49,17.67,0.78,0.4,0.49,0.93,16.53,75
0,0.03,1.5,0.0,0.0,0.0,0.0,1.5,0.46,0.22,0.81,1.5,5.76,38
1,0.38,21.71,0.5,0.54,0.5,0.54,20.27,0.9,0.33,0.56,1.11,15.82,28
0,0.1,1.96,0.0,0.0,0.0,0.0,1.96,0.54,0.24,0.59,1.96,4.95,79
1,0.47,13.26,0.57,0.57,0.57,0.57,11.02,0.58,0.45,0.39,0.58,17.3,69
1,0.84,23.9,0.62,0.84,0.62,0.84,21.08,0.86,0.3,0.33,0.94,20.3,142
0,0.11,5.08,0.92,0.92,0.92,0.92,5.08,0.49,0.42,0.15,1.74,6.69,84
1,0.5,13.71,0.46,0.54,0.46,0.54,12.65,0.84,0.49,0.59,0.67,15.94,48
0,0.11,1.75,0.0,0.0,0.0,0.0,1.75,0.54,0.24,0.66,1.75,4.51,80
1,1.97,623.15,0.2,0.2,0.2,0.2,21.09,0.26,0.06,0.14,30.85,29.4,20
1,0.87,33.29,0.61,0.71,0.61,0.71,28.91,0.88,0.2,0.43,1.95,14.21,66
0,0.02,1.83,0.0,0.0,0.0,0.0,1.83,0.38,0.23,0.84,1.83,5.12,24
1,0.88,30.95,0.19,0.23,0.19,0.23,25.23,0.66,0.29,0.38,1.29,17.97,75
0,0.06,1.69,0.0,0.0,0.0,0.0,1.69,0.58,0.22,0.81,1.69,4.82,93
