page_with_posts,word_count,date_count,post_term_count,lexical_diversity,article_count,div_count,by_count,element_count,post_term_count_url,top_class_count,top_3_class_count,top_class_prop_total,top_class_prop_unique_words,mean_descendant_count
1,2475,14,550,0.46,74,987,9,2339,0,145,107.33,0.33,0.54,30.497648567764003
1,1639,27,731,0.4,77,1066,4,2443,0,150,112.33,0.46,0.41,31.142857142857142
1,706,0,126,0.58,5,129,23,635,0,27,23.67,0.31,0.8,20.165354330708663
1,2539,123,741,0.36,29,333,8,1563,0,105,85.67,0.15,0.03,26.961612284069098
1,2539,123,741,0.36,29,333,8,1563,0,105,85.67,0.15,0.03,26.961612284069098
1,2539,123,741,0.36,29,333,8,1563,0,105,85.67,0.15,0.03,26.961612284069098
1,2539,123,741,0.36,29,333,8,1563,0,105,85.67,0.15,0.03,26.961612284069098
1,2539,123,741,0.36,29,333,8,1563,0,105,85.67,0.15,0.03,26.961612284069098
1,1381,10,676,0.39,61,1179,3,2411,0,121,95.33,0.41,0.27,37.89008710078806
1,1027,29,413,0.44,23,732,2,1766,0,73,62,0.32,0.44,33.384484711211776
1,592,12,664,0.48,12,426,0,1233,0,48,45.33,0.64,0.58,37.224655312246554
1,953,118,191,0.38,8,33,13,505,1,8,8,0.46,0.76,17.025742574257425
1,624,16,214,0.47,15,342,0,783,0,33,33,0.29,0.66,12.143039591315453
1,3697,32,807,0.36,82,1535,8,3367,1,214,154,0.24,0.56,34.24710424710425
1,2674,51,628,0.44,83,1198,15,2764,0,153,112,0.19,0.59,35.05354558610709
1,1086,16,456,0.48,36,916,7,2093,0,98,82,0.7,0.52,28.565217391304348
1,1506,15,1019,0.48,48,265,4,1311,0,59,55,0.47,0.56,31.102212051868804
1,1575,19,1075,0.47,50,271,2,1317,0,62,58,0.49,0.53,31.361427486712223
1,2047,21,1495,0.47,97,105,4,1387,0,102,87.67,0.47,0.59,21.678442682047585
1,1609,3,470,0.52,93,119,2,1005,0,90,63.67,0.77,0.52,18.49950248756219
1,1560,17,1047,0.49,48,277,3,1358,0,64,58.33,0.52,0.54,30.501472754050074
1,958,47,505,0.29,23,395,7,1156,0,43,31,0.15,0.02,36.641868512110726
1,1124,21,257,0.48,17,508,14,1283,0,66,46.67,0.9,0.54,30.03975058456742
1,1921,52,525,0.48,51,925,9,2239,0,80,67.67,0.16,0.65,36.03841000446628
1,1346,23,877,0.43,40,249,2,1147,0,49,46.33,0.49,0.42,30.295553618134264
1,1342,30,959,0.44,48,211,3,1118,0,59,53.33,0.38,0.58,30.991055456171736
1,1950,51,543,0.47,57,977,8,2305,0,92,76.33,0.17,0.54,36.853362255965294
1,1605,14,487,0.47,21,152,0,966,0,38,25.67,0.07,0.78,16.20600414078675
1,1761,52,574,0.44,67,1062,6,2354,0,138,100.67,0.28,0.56,32.2107051826678
1,2845,63,519,0.39,57,1103,30,2419,0,113,98.33,0.16,0.54,34.42910293509715
1,1991,22,620,0.49,58,984,6,2103,0,117,90,0.28,0.67,30.519733713742273
1,2307,4,521,0.48,75,987,5,2279,1,145,104.67,0.29,0.65,30.416410706450197
1,2300,41,531,0.47,37,959,3,2472,0,103,81.33,0.92,0.53,35.42394822006472
1,1220,9,815,0.54,40,200,5,1005,0,49,44.33,0.37,0.87,29.687562189054727
1,1593,12,1037,0.48,48,264,5,1274,1,59,55,0.52,0.53,30.95839874411303
1,1560,43,1218,0.47,76,1083,5,2425,1,143,108.67,0.42,0.63,30.63917525773196
1,697,6,97,0.57,15,68,1,580,0,11,7.33,0.11,0.28,16.26896551724138
1,2332,4,521,0.49,74,978,5,2322,0,145,110,0.29,0.6,30.213608957795003
1,1925,28,721,0.44,99,1271,16,2859,1,178,135,0.35,0.55,33.833857992305
1,1038,32,480,0.47,38,724,2,1876,0,83,71.67,0.17,0.62,33.93923240938166
1,1245,0,370,0.52,45,40,0,874,0,45,36.33,0.04,0.16,14.262013729977117
1,1529,20,423,0.49,34,671,4,1771,1,85,66.67,0.29,0.73,33.50762281197064
1,1153,7,160,0.49,28,240,22,891,0,58,49.67,0.08,0.85,19.767676767676768
1,3161,5,3394,0.49,102,478,10,2541,0,144,119.67,0.01,0.57,11.499016135379772
1,3673,132,3195,0.35,107,1547,2,4956,0,217,200.67,0.07,0.02,43.2909604519774
1,1280,31,362,0.37,26,713,5,1659,0,74,63.67,0.32,0.19,32.536467751657625
1,1550,134,689,0.33,9,323,12,1702,0,129,98,0.2,0.17,30.00822561692127
1,1216,11,776,0.53,40,182,3,1002,0,47,42.33,0.39,0.75,29.909181636726547
1,1356,30,470,0.49,61,913,4,1980,0,125,97,0.45,0.49,30.604545454545455
1,816,26,535,0.56,50,244,1,920,0,25,24.33,0.39,0.32,15.107608695652173
1,1144,9,2431,0.6,38,181,8,1200,1,125,59,0.19,0.77,11.835
1,1188,21,525,0.45,55,1127,1,2208,0,113,98.33,0.81,0.66,31.841485507246375
1,1070,14,436,0.38,17,196,3,913,0,20,17.67,0.29,0.0,27.93647316538883
1,1972,28,225,0.48,66,373,7,1044,1,98,82.33,0.87,0.59,21.74616858237548
1,1422,29,1097,0.46,37,799,8,2123,0,76,72.33,0.07,0.03,39.413565708902496
1,1542,29,551,0.46,44,998,4,2156,0,101,87,0.93,0.58,33.894248608534326
1,2208,8,476,0.47,73,901,6,2070,1,141,99.67,0.3,0.63,30.882608695652173
1,2209,93,2166,0.3,83,412,72,1915,0,83,83,0.79,0.22,29.368668407310704
1,2129,70,477,0.33,19,176,27,1181,0,41,35.67,0.07,0.12,25.675698560541914
1,1108,36,184,0.56,50,280,3,792,1,63,49.33,0.69,0.71,21.255050505050505
1,2194,55,677,0.44,76,1236,3,3058,0,140,117.67,0.35,0.55,36.296926095487244
1,959,40,330,0.44,24,666,2,1685,0,71,62.67,0.32,0.5,30.880712166172106
1,1320,8,819,0.52,40,201,3,1022,0,52,47.33,0.37,0.82,29.72113502935421
1,4752,192,2854,0.28,61,716,34,2894,0,61,57.67,0.49,0.56,22.62370421561852
1,1108,36,184,0.56,50,280,3,792,1,63,49.33,0.69,0.71,21.255050505050505
1,9245,659,953,0.1,14,839,21,4619,1,259,175.67,0.15,0.09,43.60467633686945
1,2488,41,546,0.4,46,900,8,2037,0,146,114.67,0.3,0.42,35.04663721158567
1,681,16,65,0.54,19,149,2,396,0,25,20,0.72,0.68,21.315656565656564
1,2222,3,503,0.48,64,873,3,2088,0,125,97.67,0.3,0.65,28.62308429118774
1,549,22,93,0.54,23,154,1,441,0,33,29,0.76,0.66,21.904761904761905
1,1301,9,496,0.45,29,783,12,1963,0,76,69.67,0.33,0.39,34.019867549668874
1,1938,17,1907,0.51,67,238,5,1436,1,78,71.67,0.51,0.73,32.508356545961
1,1501,27,818,0.45,38,772,6,2065,0,119,84.33,0.37,0.71,35.091041162227604
1,1501,27,818,0.45,38,772,6,2065,1,119,84.33,0.37,0.71,35.091041162227604
1,1687,44,1533,0.45,62,1187,10,3110,0,135,111,0.3,0.72,42.808360128617366
1,1470,33,525,0.43,61,922,13,2128,1,112,87.33,0.31,0.6,30.951127819548873
1,809,12,431,0.48,32,613,2,1337,1,61,54.33,0.48,0.39,31.56095736724009
1,958,8,200,0.39,6,40,2,416,0,6,6,0.96,0.53,16.5
1,438,3,254,0.62,18,507,1,1160,0,56,49.33,0.64,0.61,28.11293103448276
1,1556,9,450,0.38,62,1233,0,2731,0,152,113.67,0.25,0.88,37.97619919443427
1,2227,83,1829,0.37,58,1078,0,2530,1,49,42.67,0.0,0,35.423715415019764
1,1856,59,169,0.47,74,403,0,1240,0,119,96.67,1.36,0.23,25.407258064516128
1,1377,36,210,0.5,48,277,12,800,1,66,54.67,0.79,0.55,22.48125
1,899,35,271,0.52,9,81,10,651,0,15,13,0.02,0.0,20.287250384024578
1,591,5,225,0.57,13,44,0,441,0,14,13,0.07,0.86,15.546485260770975
1,2039,23,669,0.48,76,1136,11,2720,1,179,125,0.47,0.59,32.528308823529414
1,1413,7,609,0.44,67,902,8,1962,1,100,92,0.06,0.67,33.10652395514781
1,1515,20,424,0.41,25,782,4,2039,0,120,93,0.42,0.45,34.36096125551741
1,505,3,534,0.62,26,308,1,720,0,27,22.67,0.33,0.9,33.106944444444444
1,1223,27,535,0.52,33,708,5,1655,0,80,63,0.35,0.67,35.44833836858006
1,1634,13,1042,0.47,36,338,13,1093,0,104,62,0.14,0.0,43.20219579139982
1,2515,10,522,0.45,72,955,8,2253,0,141,106.33,0.28,0.61,29.964935641367067
1,903,20,467,0.52,52,831,3,1740,0,102,77.33,0.48,0.61,36.9051724137931
1,1403,21,540,0.52,52,796,5,2030,0,109,87.33,0.37,0.71,34.49408866995074
1,2280,14,435,0.49,39,940,11,2453,0,98,76.67,0.87,0.6,33.34447615165104
1,1089,114,197,0.37,7,54,3,623,0,9,8.33,0.94,0.92,14.31621187800963
1,1508,57,892,0.42,52,258,4,1415,0,50,48.67,0.0,0,21.731448763250885
1,840,15,267,0.44,11,454,3,1203,0,65,46.33,0.84,0.52,26.73399833748961
1,1166,24,455,0.5,28,607,7,1669,0,64,58.67,0.2,0.64,33.643499101258236
1,1716,32,169,0.38,35,167,44,754,0,35,28.33,0.05,0.03,21.742705570291776
1,5515,35,610,0.32,10,48,22,2341,1,187,128,0.08,0.59,21.633062793677915
1,1346,30,525,0.46,47,1012,1,1971,0,113,87.67,0.85,0.61,30.32724505327245
1,1354,14,426,0.45,34,718,13,1745,0,70,60.33,0.25,0.39,29.08595988538682
1,1041,39,540,0.46,28,789,4,1877,0,101,71.67,0.85,0.6,33.816196057538626
1,648,4,106,0.47,23,58,0,421,0,6,6,0.57,0.9,16.82185273159145
1,2557,12,532,0.42,63,1258,1,2935,0,131,103.33,0.16,0.44,36.31925042589438
1,1298,51,934,0.36,45,679,9,1933,1,45,45,0.56,0.38,29.763062596999482
1,2872,59,695,0.41,51,887,25,2448,0,106,89.67,0.15,0.61,34.955882352941174
1,1812,42,633,0.5,76,1135,15,2555,0,148,110.67,0.34,0.59,32.16242661448141
1,1833,13,1143,0.45,54,282,3,1413,0,67,62.33,0.52,0.52,31.446567586694975
1,4666,60,515,0.37,30,550,23,2218,0,122,90,0.66,0.26,35.21550946798918
1,1830,31,133,0.39,20,95,3,719,1,30,20,0.36,0.45,13.64116828929068
1,891,115,116,0.38,6,44,9,581,0,6,6,0.32,0.83,16.08777969018933
1,1647,16,641,0.45,69,1186,8,2682,0,136,120.33,0.42,0.52,31.128635346756152
1,893,23,314,0.44,24,609,7,1360,0,72,55.67,0.42,0.31,32.83529411764706
1,1673,26,599,0.43,70,1018,2,2360,1,139,105.33,0.43,0.39,30.802966101694917
1,1673,26,599,0.43,70,1018,2,2360,0,139,105.33,0.43,0.39,30.802966101694917
1,671,147,268,0.21,10,66,0,826,0,20,14.67,0.12,0.25,19.502421307506054
1,1700,65,773,0.43,48,89,50,900,0,48,44,0.2,0.76,19.52777777777778
1,5592,84,846,0.18,112,1677,27,3300,0,187,141.33,0.16,0.09,34.93363636363637
1,3562,49,5255,0.39,114,845,10,3216,1,155,153,0.08,0.67,30.453358208955223
1,1482,29,691,0.45,88,1328,9,2577,1,160,126.67,0.48,0.36,32.76018626309662
1,1147,9,275,0.46,18,410,5,1040,0,40,38.33,0.17,0.68,27.892307692307693
1,1285,24,531,0.55,65,890,14,2050,0,113,91.33,0.35,0.79,29.685365853658535
1,305,16,229,0.56,9,74,1,296,0,9,9,0.31,0.08,22.20608108108108
1,952,45,418,0.42,32,655,2,1640,0,65,56.33,0.4,0.51,35.046951219512195
1,588,20,97,0.49,11,238,7,620,0,32,18,0.08,0.0,29.983870967741936
1,1684,40,1184,0.33,19,497,0,1200,1,22,20.67,0.02,1.0,41.75333333333333
1,447,13,447,0.66,17,227,2,833,0,65,41.67,0.75,0.14,22.421368547418968
1,3111,122,2334,0.29,78,493,1,2220,1,130,118,0.0,0,23.52072072072072
1,1717,29,695,0.44,83,1126,7,2584,0,139,116.67,0.31,0.35,37.97948916408669
1,748,33,682,0.48,5,198,2,877,0,51,34.33,0.15,0.6,22.659064994298745
1,2521,26,515,0.45,74,985,8,2295,0,142,103.33,0.28,0.68,30.609150326797387
1,3325,72,953,0.35,69,1502,11,3667,0,223,153.67,0.37,0.38,40.09762748841015
1,1308,76,923,0.45,35,199,27,1338,0,35,34.33,0.27,0.82,23.86322869955157
1,662,9,391,0.6,18,151,2,683,0,18,18,0.54,0.7,15.412884333821376
1,1448,35,448,0.46,32,201,0,881,0,32,32,0.34,0.53,32.03518728717366
1,1165,1,895,0.51,45,263,1,1175,0,45,41.33,0.43,0.7,21.405106382978722
1,705,22,536,0.49,14,113,4,745,1,18,17,0.0,0,18.158389261744965
1,3355,66,862,0.34,55,1324,7,3514,0,203,142.33,0.39,0.49,38.906089926010246
1,2624,32,458,0.41,53,683,0,2941,0,171,109,0.09,0.22,26.268276096565796
1,2547,18,176,0.49,8,629,0,2107,0,101,64.33,0.35,0.18,26.045087802562886
1,1262,614,865,0.68,29,145,22,1922,1,600,219.33,0.52,1.0,26.520811654526536
1,1414,13,742,0.48,100,1229,8,2870,0,170,133.67,0.35,0.61,36.44006968641115
1,1423,8,385,0.49,29,625,13,1629,0,71,58,0.15,0.8,31.38182934315531
1,1226,23,516,0.46,43,957,2,1909,1,113,84,0.81,0.7,29.85489785227868
1,2972,57,705,0.44,76,1184,12,2603,1,148,110,0.24,0.5,32.39300806761429
1,1409,31,517,0.45,38,611,19,1749,1,73,67.67,0.09,0.38,32.37735849056604
1,1403,16,898,0.47,43,209,3,1098,0,58,51,0.45,0.63,30.171220400728597
1,1805,33,666,0.41,83,1036,12,2367,1,130,108.33,0.43,0.35,30.476552598225602
1,733,33,723,0.47,24,101,6,693,0,27,26,0.08,0.62,27.939393939393938
1,2039,50,741,0.32,30,80,48,985,1,42,42,0.32,0.17,18.854822335025382
1,1057,16,709,0.49,21,75,1,756,0,37,26.33,0.06,0.61,19.247354497354497
1,784,19,90,0.45,9,201,0,569,0,64,30.33,0.12,0.0,25.511423550087873
1,561,24,635,0.42,20,112,6,689,0,22,20.67,0.0,0,23.576197387518143
1,2033,13,1509,0.47,82,538,3,2379,1,82,79.33,0.57,0.58,11.941151744430433
1,813,26,140,0.45,15,261,7,630,0,54,30,0.12,0.0,30.817460317460316
1,2864,10,1216,0.44,62,167,14,1183,0,62,57.67,0.23,0.68,22.333896872358412
1,1214,121,222,0.36,12,61,18,695,0,12,12,0.39,0.63,17.148201438848922
1,588,0,544,0.6,28,312,0,730,0,29,24.67,0.34,0.99,33.49589041095891
1,10339,283,831,0.17,19,181,4,1813,0,474,201.33,0.88,0.21,48.31053502482074
1,1000,11,318,0.51,10,147,4,536,0,34,19.33,0.07,0.75,24.69402985074627
1,2079,39,1854,0.41,28,715,11,2379,0,118,103.33,0.09,0.05,39.346364018495166
1,1460,24,399,0.5,28,652,7,1693,0,92,67,0.31,0.57,35.32309509746013
1,783,5,98,0.52,15,87,0,600,0,10,7.33,0.1,0.1,16.06
1,658,7,83,0.62,27,50,2,355,0,7,5,0.02,0.36,10.791549295774647
1,1838,5,1078,0.47,63,881,6,2046,0,131,92.67,0.27,0.65,30.531769305962854
1,2031,48,1066,0.38,25,259,4,1080,0,25,25,0.66,0.61,25.34722222222222
1,995,19,710,0.48,51,736,3,1592,0,75,67.67,0.04,0.93,34.07914572864322
1,3581,58,244,0.37,21,379,42,1131,0,60,42.67,0.0,0,40.71264367816092
1,1815,25,693,0.49,78,965,8,2247,0,147,112.33,0.4,0.56,36.2340898976413
1,735,18,112,0.54,10,226,0,662,1,42,23.33,0.08,0.0,28.02416918429003
1,2265,45,617,0.33,10,207,15,1149,0,37,30,0.0,0,16.05395996518712
1,1537,29,363,0.46,6,225,23,1236,0,66,50.67,0.0,0,19.249190938511326
1,3142,49,643,0.42,38,991,5,2790,1,100,91.33,0.89,0.45,34.09498207885304
1,1872,65,588,0.44,84,1249,5,2766,0,138,102,0.14,0.78,37.89298626174982
1,1368,52,754,0.45,39,100,33,1004,1,38,38,0.42,0.4,15.229083665338646
1,2101,61,490,0.36,8,235,8,1516,0,38,32,0.05,0.6,21.560026385224276
1,2434,19,1569,0.59,115,512,3,2184,0,115,102,0.69,0.72,20.51510989010989
1,433,17,576,0.61,10,278,6,1012,1,48,46,0.26,0.73,13.611660079051383
1,433,17,576,0.61,10,278,6,1012,0,48,46,0.26,0.73,13.611660079051383
1,387,10,257,0.57,7,88,2,461,0,17,16,0.08,1.0,17.616052060737527
1,573,23,643,0.41,19,193,17,743,0,19,19,0.74,0.58,26.41049798115747
1,1415,17,203,0.54,49,165,14,1136,0,42,42,0.04,0.17,24.356514084507044
1,1606,22,513,0.46,40,965,6,2078,0,101,89.33,0.93,0.64,33.51828681424447
1,284,11,6210,0.76,12,235,2,987,0,36,25.33,0.14,0.25,18.167173252279635
1,738,1,790,0.6,56,339,0,836,0,57,51.33,0.55,0.83,36.822966507177036
1,2222,31,702,0.25,14,185,5,1356,1,47,43.33,0.09,0.26,26.18510324483776
1,1672,34,1211,0.42,37,722,9,2229,0,95,85.33,0.07,0.04,36.64737550471063
1,2638,39,804,0.4,114,1757,21,4468,0,186,143.33,0.21,0.58,38.272157564905996
1,589,17,128,0.49,18,108,10,530,0,23,18.33,0.75,0.58,29.99056603773585
1,959,51,1240,0.41,44,245,2,937,1,44,44,0.59,0.36,26.82177161152615
1,1950,27,648,0.4,55,1013,9,2382,1,128,103,0.33,0.63,33.73257766582704
1,1234,1,592,0.46,44,401,9,1321,0,58,48.33,0.08,0.88,37.925813777441334
1,1796,31,697,0.41,15,175,4,746,0,16,15.33,0.0,0,28.26407506702413
1,1512,25,558,0.43,69,972,10,2247,0,126,98.67,0.41,0.35,30.373831775700936
1,673,36,740,0.49,21,179,19,1004,0,30,27,0.0,0,21.715139442231077
1,1564,15,957,0.47,45,266,3,1139,0,52,48,0.46,0.63,30.814749780509217
1,560,5,84,0.57,27,50,2,375,0,7,5.33,0.03,1.0,11.101333333333333
1,1377,58,5788,0.49,69,305,3,1799,0,136,91.33,0.42,0.7,29.199555308504724
1,520,4,548,0.61,26,308,1,728,0,27,23.33,0.35,0.96,32.81181318681319
1,1951,7,6660,0.49,104,687,11,3104,0,192,141.67,0.25,0.0,22.5090206185567
1,1914,64,5012,0.42,82,563,3,2588,0,174,117.67,0.22,0.0,21.94049459041731
1,1211,7,3544,0.52,54,371,4,1800,0,130,82.67,0.28,0.0,21.122777777777777
1,1398,2,2071,0.48,95,711,3,2028,0,95,95,0.64,0.59,30.430966469428007
1,1591,77,6696,0.42,92,410,3,2198,0,170,118,0.4,0.58,30.818471337579616
1,1313,59,5493,0.48,62,303,4,1661,0,122,82,0.37,0.76,29.537025888019265
1,348,2,77,0.67,12,200,3,682,0,40,23.67,0.38,0.64,12.93108504398827
1,1352,71,6035,0.41,77,345,5,1798,0,140,98,0.42,0.49,30.726918798665185
1,1221,14,3325,0.53,54,384,2,1784,0,110,76.33,0.24,0.0,21.135089686098656
1,1997,21,6021,0.48,88,537,3,2599,0,158,117,0.18,0.0,22.438630242400922
1,1765,47,6660,0.47,83,535,2,2452,0,110,97.33,0.15,0.0,22.325856443719413
1,1827,98,7264,0.35,107,455,3,2446,0,212,142,0.45,0.35,31.80089942763696
1,1959,13,5611,0.48,91,632,5,2698,0,156,118,0.23,0.0,22.28724981467754
1,1374,59,6214,0.38,80,371,5,1981,0,144,101.33,0.42,0.37,30.286219081272083
1,814,28,4198,0.45,33,193,2,1105,0,64,43.33,0.31,0.33,25.47782805429864
1,1103,46,5132,0.49,53,277,4,1569,0,104,70,0.39,0.61,28.677501593371574
1,1373,57,5819,0.42,72,336,3,1761,0,128,90.67,0.4,0.37,30.160704145371948
1,1025,33,4963,0.48,48,260,3,1398,0,94,63.33,0.37,0.72,27.963519313304722
1,888,40,4719,0.5,45,256,3,1255,0,76,55.33,0.35,0.51,28.67410358565737
1,2293,106,8223,0.36,133,518,6,2807,0,264,176.67,0.48,0.4,32.70822942643392
1,1195,44,5322,0.44,58,287,2,1619,0,114,76.67,0.39,0.48,28.862878319950585
1,1996,68,6298,0.43,91,573,11,2616,0,114,104,0.15,0.0,22.59021406727829
1,1857,82,5659,0.42,90,591,8,2529,0,105,96.33,0.51,0.5,22.62435745353895
1,1495,20,5384,0.48,75,492,2,2308,0,136,100.67,0.24,0.0,22.062824956672443
1,1676,11,4792,0.46,79,502,5,2287,0,108,93.33,0.19,0.0,22.40096195889812
1,832,10,1116,0.43,17,555,2,1510,0,84,80.67,0.12,0.02,38.65364238410596
1,3306,20,1330,0.45,196,683,25,3753,0,209,192.33,0.64,0.45,13.65494271249667
1,1700,65,4725,0.44,77,536,3,2491,0,162,110,0.21,0.0,21.68004817342433
1,3266,1,1510,0.5,213,801,18,3537,1,249,218.33,0.89,0.53,14.500989539157478
1,1997,21,6021,0.48,88,537,3,2599,0,158,117,0.18,0.0,22.438630242400922
1,733,11,388,0.52,5,136,4,694,0,20,20,0.17,0.27,20.459654178674352
1,598,17,98,0.46,11,234,9,586,0,28,17,0.06,0.0,30.225255972696246
1,1322,42,582,0.53,61,869,4,2121,0,118,93.67,0.41,0.71,37.22866572371523
1,4109,46,1343,0.28,55,1156,18,3318,2,155,131,0.26,0.15,37.70886075949367
1,2206,2,534,0.48,72,948,6,2246,0,139,105.67,0.32,0.63,30.013357079252003
1,1371,39,210,0.44,12,433,4,954,0,37,34.33,0.53,0.66,26.755765199161427
1,1414,11,1056,0.42,32,649,3,1448,0,72,56.67,0.32,0.48,29.653314917127073
1,730,2,101,0.54,15,71,1,590,1,11,8.33,0.13,0.16,16.142372881355932
1,1112,49,1053,0.38,39,228,22,880,0,39,39,0.84,0.34,31.144318181818182
1,2268,17,555,0.49,74,975,7,2259,0,145,104,0.3,0.61,30.341301460823374
1,412,3,312,0.62,18,147,1,550,1,36,28.67,0.43,0.67,18.64727272727273
1,3540,27,764,0.41,75,1348,35,3271,0,145,112,0.2,0.5,36.68816875573219
1,934,36,776,0.6,35,149,4,733,0,40,36.67,0.0,0,10.860845839017735
1,425,11,669,0.45,11,252,9,1029,1,71,56,0.27,0.01,26.83867832847425
1,894,22,126,0.53,26,181,4,589,0,41,31.67,0.68,0.64,20.806451612903224
1,1340,30,411,0.37,16,126,22,1050,0,20,20,0.21,0.05,15.668571428571429
1,647,2,257,0.58,11,49,2,338,1,21,14.67,0.06,0.62,10.23076923076923
1,1547,20,695,0.41,36,947,8,2576,0,128,103,0.32,0.5,37.620729813664596
1,1247,46,723,0.38,50,638,7,1469,0,50,48,0.74,0.31,27.598366235534378
1,1109,33,532,0.44,44,984,1,1965,0,113,87,0.8,0.46,30.072773536895674
1,832,20,399,0.52,37,608,10,1356,0,61,57,0.34,0.54,29.43952802359882
1,2408,14,498,0.23,33,1434,8,3117,1,168,123.33,0.27,0.0,45.18768046198267
1,1080,35,307,0.43,12,100,19,738,0,24,17,0.04,0.06,16.846883468834687
1,892,8,226,0.5,15,353,3,910,0,38,33.33,0.91,0.46,26.43846153846154
1,1864,14,609,0.49,55,647,1,2067,1,135,94.67,0.15,0.61,31.003870343492984
1,917,46,732,0.33,41,565,2,1421,0,41,41,0.73,0.26,26.978184377199156
1,1498,45,789,0.44,41,957,6,2341,0,119,96.33,0.31,0.43,39.367791542076034
1,257,14,2178,0.66,12,619,2,1174,0,48,30.67,0.0,0,33.228279386712096
1,2403,20,1004,0.43,100,1726,6,3821,0,215,163.67,0.48,0.5,36.46872546453808
1,788,27,247,0.56,16,69,2,485,0,21,17.67,0.93,0.83,13.814432989690722
1,1525,31,865,0.42,134,1741,17,4342,0,244,187.33,0.28,0.44,42.92745278673422
1,836,2,655,0.56,31,186,1,969,0,43,38.33,0.52,0.51,29.146542827657377
1,2207,3,500,0.48,64,869,3,2081,0,125,96.67,0.3,0.63,28.70446900528592
1,2627,79,656,0.4,76,1169,22,2648,0,131,106.33,0.3,0.54,31.389728096676738
1,1623,32,201,0.47,48,308,10,835,0,68,56,0.81,0.6,22.21317365269461
1,1116,20,985,0.43,49,686,4,1737,1,83,74.67,0.43,0.41,38.615428900402996
1,484,3,486,0.59,22,303,1,696,0,23,20.67,0.33,0.8,32.71551724137931
1,963,24,328,0.4,24,505,2,1357,0,49,48.33,0.31,0.45,30.325718496683862
1,1677,46,674,0.43,50,863,6,2207,0,104,87,0.32,0.53,37.66243769823289
1,721,16,264,0.5,11,436,9,1059,1,47,42.33,0.83,0.66,30.326723323890462
1,1831,45,1369,0.43,43,754,3,2489,1,93,88,0.24,0.53,35.86781840096424
1,2694,70,822,0.42,79,1725,20,3790,0,165,123,0.28,0.71,37.33957783641161
1,984,21,452,0.47,52,818,2,1763,0,95,77,0.45,0.41,30.011911514463982
1,165,2,116,0.71,6,223,1,497,0,41,28,0.9,0.73,22.826961770623743
1,1383,47,774,0.31,26,576,18,1469,0,68,58,0.99,0.38,30.671885636487406
1,972,21,318,0.43,16,639,7,1291,0,101,68.67,0.92,0.53,29.389620449264136
1,1815,27,882,0.47,29,396,16,1454,0,69,68,0.08,0.64,23.126547455295736
1,2430,16,534,0.45,74,976,4,2280,0,141,104,0.33,0.56,30.30921052631579
1,1735,37,591,0.48,70,1068,12,2427,0,147,106.33,0.33,0.56,31.592913061392665
1,2261,47,690,0.41,68,1066,13,2664,0,135,105.33,0.25,0.66,32.807807807807805
1,2280,2,492,0.48,74,950,6,2186,0,145,104.33,0.33,0.66,30.479414455626717
1,1809,46,464,0.3,29,1025,4,2149,0,100,78.67,0.95,0.47,37.18939041414612
1,1066,23,472,0.5,58,805,3,1715,0,94,80.33,0.41,0.67,30.82915451895044
1,1297,34,490,0.48,48,808,3,1905,1,111,81.33,0.43,0.54,37.07139107611548
1,323,7,197,0.54,5,68,4,309,0,6,5.33,0.15,0.94,27.812297734627833
1,1122,5,889,0.52,11,202,3,758,0,13,11.67,0.68,0.83,22.682058047493403
1,2234,57,768,0.45,79,1238,6,2780,1,181,130.67,0.34,0.6,32.37517985611511
1,1913,43,757,0.38,81,1366,24,3295,0,144,107.67,0.31,0.49,34.19362670713202
1,1709,45,436,0.38,45,1054,2,2468,0,101,80,0.23,0.56,39.00162074554295
1,791,22,120,0.42,12,278,3,636,0,40,23,0.08,0.0,29.84433962264151
1,1988,24,825,0.39,48,854,6,2386,0,87,84.67,0.28,0.31,37.56202849958089
1,1536,34,462,0.5,61,881,6,2023,0,118,94.67,0.4,0.74,30.64162135442412
1,524,6,566,0.57,28,310,2,734,1,29,24.67,0.34,0.74,33.15940054495913
1,1117,20,985,0.43,49,686,4,1737,0,83,74.67,0.43,0.41,38.615428900402996
1,1687,18,944,0.5,45,214,9,1212,0,61,54.67,0.48,0.7,29.72854785478548
1,1377,20,559,0.52,68,967,11,2305,0,116,94,0.36,0.65,29.240347071583514
1,2279,21,218,0.41,10,39,6,518,0,48,23.67,0.0,0,17.24903474903475
1,2436,12,541,0.5,74,975,5,2305,0,145,106.67,0.32,0.69,30.44598698481562
1,1102,19,577,0.49,51,1042,2,2146,1,113,94.67,0.8,0.63,30.781453867660765
1,1829,32,716,0.47,66,1010,13,2548,1,140,109.33,0.38,0.58,36.62480376766091
1,2111,45,526,0.33,27,811,6,2369,0,118,101.33,0.3,0.36,35.68636555508653
1,2738,56,1590,0.5,56,111,54,1830,0,207,130.33,0.08,0.32,20.7896174863388
1,1253,24,1021,0.45,19,533,5,1871,0,81,70.67,0.08,0.02,36.140566541956176
1,756,15,810,0.38,12,104,0,401,0,28,26.67,0.08,0.86,12.518703241895262
1,1123,31,386,0.36,26,712,1,1716,0,74,64.33,0.39,0.35,32.53146853146853
1,3185,31,684,0.46,51,1193,11,2992,1,108,91.67,0.19,0.64,34.86029411764706
1,4404,24,2312,0.34,95,1725,6,4592,1,237,176.33,0.41,0.28,35.33536585365854
